time_s,phase,leg,x_setpoint_mm,y_setpoint_mm,z_setpoint_mm,x_actual_mm,y_actual_mm,z_actual_mm,theta1_setpoint_deg,theta1_actual_deg,theta2_setpoint_deg,theta2_actual_deg
3.5625,IDLE_MARCH,FR,179.375,-177.0,-197.041,179.456,-177.0,-193.529,52.338,52.918,-78.321,-79.31
3.5625,IDLE_MARCH,FL,179.375,177.0,-220.0,179.548,177.0,-219.887,38.365,38.341,-56.781,-56.81
3.5625,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-178.963,-177.0,-219.612,38.49,38.461,-56.972,-57.102
3.5625,IDLE_MARCH,RL,-179.375,177.0,-197.041,-179.294,177.001,-193.554,52.334,52.912,-78.315,-79.302
3.5833,IDLE_MARCH,FR,179.375,-177.0,-206.224,179.146,-177.0,-194.978,50.171,51.853,-74.92,-77.605
3.5833,IDLE_MARCH,FL,179.375,177.0,-220.0,179.499,177.0,-219.879,38.369,38.356,-56.781,-56.813
3.5833,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.007,-177.0,-219.628,38.483,38.46,-56.961,-57.082
3.5833,IDLE_MARCH,RL,-179.375,177.0,-206.224,-179.604,177.001,-195.01,50.167,51.847,-74.915,-77.597
3.6042,IDLE_MARCH,FR,179.375,-177.0,-220.0,178.92,-176.999,-201.151,45.728,48.39,-68.057,-72.288
3.6042,IDLE_MARCH,FL,179.375,177.0,-220.0,179.514,177.0,-219.879,38.368,38.353,-56.781,-56.814
3.6042,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-178.989,-176.999,-219.637,38.478,38.451,-56.954,-57.074
3.6042,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.83,177.001,-201.187,45.724,48.385,-68.052,-72.279
3.6208,IDLE_MARCH,FR,179.375,-177.0,-220.0,178.771,-177.0,-209.065,42.34,43.685,-62.95,-64.942
3.6208,IDLE_MARCH,FL,179.375,177.0,-220.0,179.542,177.0,-219.875,38.369,38.35,-56.781,-56.821
3.6208,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-178.959,-177.0,-219.629,38.482,38.45,-56.959,-57.085
3.6208,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.979,177.0,-209.087,42.335,43.679,-62.943,-64.932
3.6417,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.172,-177.0,-216.105,39.818,40.258,-59.054,-59.739
3.6417,IDLE_MARCH,FL,179.375,177.0,-220.0,179.478,177.0,-219.881,38.368,38.359,-56.781,-56.809
3.6417,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.022,-176.999,-219.637,38.479,38.458,-56.955,-57.072
3.6417,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.579,177.001,-216.139,39.813,40.252,-59.046,-59.729
3.6625,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.331,-176.999,-218.514,38.892,39.055,-57.604,-57.86
3.6625,IDLE_MARCH,FL,179.375,177.0,-220.0,179.451,177.001,-219.888,38.368,38.36,-56.781,-56.801
3.6625,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.046,-176.998,-219.664,38.466,38.446,-56.934,-57.043
3.6625,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.419,177.002,-218.597,38.887,39.049,-57.596,-57.849
3.6833,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.418,-177.008,-219.572,38.518,38.57,-57.016,-57.112
3.6833,IDLE_MARCH,FL,179.375,177.0,-220.0,179.45,176.992,-219.88,38.369,38.367,-56.781,-56.807
3.6833,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.199,-177.008,-219.739,38.432,38.433,-56.881,-56.956
3.6833,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.388,176.992,-219.301,38.54,38.604,-57.05,-57.15
3.7042,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.402,-177.035,-219.796,38.385,38.409,-56.806,-56.837
3.7042,IDLE_MARCH,FL,179.375,177.0,-220.0,179.654,176.965,-219.862,38.37,38.362,-56.783,-56.826
3.7042,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.026,-176.997,-219.746,38.428,38.412,-56.874,-56.957
3.7042,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.285,177.003,-219.802,38.41,38.421,-56.846,-56.9
3.7208,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.366,-177.0,-219.908,38.365,38.366,-56.774,-56.774
3.7208,IDLE_MARCH,FL,179.375,177.0,-220.0,179.571,177.0,-219.894,38.358,38.331,-56.777,-56.803
3.7208,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.059,-177.0,-219.734,38.432,38.405,-56.88,-56.972
3.7208,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.23,177.0,-219.831,38.391,38.385,-56.816,-56.87
3.7417,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.301,-177.0,-219.93,38.362,38.365,-56.748,-56.746
3.7417,IDLE_MARCH,FL,179.375,177.0,-220.0,179.506,177.0,-219.922,38.341,38.328,-56.76,-56.772
3.7417,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.123,-177.0,-219.779,38.411,38.391,-56.848,-56.923
3.7417,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.297,177.0,-219.844,38.384,38.389,-56.805,-56.848
3.7625,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.298,-177.0,-219.942,38.357,38.359,-56.735,-56.734
3.7625,IDLE_MARCH,FL,179.375,177.0,-220.0,179.504,177.0,-219.943,38.326,38.315,-56.742,-56.75
3.7625,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.125,-177.0,-219.81,38.396,38.373,-56.824,-56.892
3.7625,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.3,177.0,-219.864,38.374,38.377,-56.788,-56.826
3.7833,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.317,-177.0,-219.948,38.35,38.351,-56.73,-56.729
3.7833,IDLE_MARCH,FL,179.375,177.0,-206.224,179.524,177.0,-219.963,40.102,38.299,-59.717,-56.732
3.7833,IDLE_MARCH,RR,-179.375,-177.0,-206.224,-179.106,-177.0,-219.817,40.174,38.364,-59.831,-56.887
3.7833,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.282,177.0,-219.87,38.37,38.37,-56.783,-56.822
3.8042,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.49,-177.002,-219.91,38.353,38.341,-56.772,-56.784
3.8042,IDLE_MARCH,FL,179.375,177.0,-197.041,179.819,176.997,-214.756,44.457,42.127,-66.688,-62.896
3.8042,IDLE_MARCH,RR,-179.375,-177.0,-197.041,-178.952,-177.003,-214.754,44.501,42.187,-66.755,-62.979
3.8042,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.106,176.997,-219.838,38.385,38.356,-56.806,-56.871
3.8208,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.631,-177.002,-219.862,38.371,38.34,-56.784,-56.842
3.8208,IDLE_MARCH,FL,179.375,177.0,-192.449,179.965,176.996,-207.207,48.553,46.563,-72.999,-69.893
3.8208,IDLE_MARCH,RR,-179.375,-177.0,-192.449,-178.798,-177.004,-207.219,48.577,46.597,-73.035,-69.941
3.8208,IDLE_MARCH,RL,-179.375,177.0,-220.0,-178.967,176.998,-219.753,38.422,38.376,-56.864,-56.962
3.8417,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.612,-177.001,-219.85,38.376,38.35,-56.793,-56.851
3.8417,IDLE_MARCH,FL,179.375,177.0,-192.449,179.833,176.998,-197.775,51.885,51.187,-77.847,-76.863
3.8417,IDLE_MARCH,RR,-179.375,-177.0,-192.449,-178.925,-177.002,-197.769,51.896,51.205,-77.863,-76.886
3.8417,IDLE_MARCH,RL,-179.375,177.0,-220.0,-178.992,176.999,-219.681,38.457,38.424,-56.92,-57.031
3.8625,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.562,-177.0,-219.862,38.371,38.353,-56.785,-56.835
3.8625,IDLE_MARCH,FL,179.375,177.0,-197.041,179.466,176.999,-193.539,52.335,52.912,-78.316,-79.303
3.8625,IDLE_MARCH,RR,-179.375,-177.0,-197.041,-179.292,-177.001,-193.543,52.341,52.923,-78.324,-79.315
3.8625,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.044,177.0,-219.67,38.463,38.442,-56.93,-57.038
3.8833,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.559,-177.0,-219.871,38.369,38.348,-56.781,-56.826
3.8833,IDLE_MARCH,FL,179.375,177.0,-206.224,179.153,176.999,-194.982,50.168,51.848,-74.916,-77.599
3.8833,IDLE_MARCH,RR,-179.375,-177.0,-206.224,-179.604,-177.001,-194.997,50.173,51.856,-74.922,-77.608
3.8833,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.045,177.0,-219.675,38.461,38.439,-56.926,-57.033
3.9042,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.573,-177.0,-219.868,38.369,38.348,-56.781,-56.831
3.9042,IDLE_MARCH,FL,179.375,177.0,-220.0,178.918,176.999,-201.161,45.725,48.385,-68.053,-72.281
3.9042,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.839,-177.001,-201.171,45.729,48.393,-68.06,-72.29
3.9042,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.03,177.0,-219.672,38.462,38.438,-56.927,-57.036
3.9208,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.589,-177.0,-219.865,38.37,38.346,-56.782,-56.835
3.9208,IDLE_MARCH,FL,179.375,177.0,-220.0,178.77,177.0,-209.075,42.336,43.679,-62.944,-64.934
3.9208,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.988,-177.0,-209.072,42.341,43.688,-62.952,-64.944
3.9208,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.012,177.0,-219.664,38.466,38.44,-56.934,-57.046
3.9417,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.523,-177.0,-219.87,38.369,38.356,-56.781,-56.824
3.9417,IDLE_MARCH,FL,179.375,177.0,-220.0,179.174,177.0,-216.114,39.814,40.252,-59.047,-59.731
3.9417,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.585,-177.0,-216.125,39.82,40.262,-59.057,-59.743
3.9417,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.076,177.0,-219.673,38.462,38.446,-56.928,-57.031
3.9625,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.5,-177.001,-219.878,38.369,38.356,-56.781,-56.815
3.9625,IDLE_MARCH,FL,179.375,177.0,-220.0,179.333,176.998,-218.522,38.888,39.05,-57.598,-57.852
3.9625,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.424,-177.002,-218.582,38.894,39.059,-57.608,-57.864
3.9625,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.096,176.998,-219.7,38.449,38.434,-56.908,-57.003
3.9833,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.44,-176.993,-219.873,38.369,38.374,-56.781,-56.813
3.9833,IDLE_MARCH,FL,179.375,177.0,-220.0,179.455,177.008,-219.565,38.522,38.564,-57.022,-57.126
3.9833,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.388,-176.992,-219.29,38.546,38.613,-57.06,-57.163
3.9833,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.226,177.008,-219.769,38.418,38.42,-56.858,-56.924
4.0042,IDLE_MARCH,FR,179.375,-177.0,-220.0,179.66,-176.971,-219.855,38.374,38.363,-56.788,-56.835
4.0042,IDLE_MARCH,FL,179.375,177.0,-220.0,179.393,177.029,-219.796,38.385,38.412,-56.806,-56.836
4.0042,IDLE_MARCH,RR,-179.375,-177.0,-220.0,-179.295,-177.002,-219.784,38.417,38.432,-56.856,-56.913
4.0042,IDLE_MARCH,RL,-179.375,177.0,-220.0,-179.03,176.999,-219.765,38.419,38.398,-56.86,-56.941
4.0208,WALKING,FR,152.232,-177.0,-220.0,179.573,-177.0,-219.898,43.277,38.331,-53.44,-56.804
4.0208,WALKING,FL,195.089,177.0,-220.0,179.359,177.0,-219.916,35.29,38.363,-58.384,-56.768
4.0208,WALKING,RR,-163.661,-177.0,-220.0,-179.248,-177.0,-219.818,35.336,38.395,-58.455,-56.877
4.0208,WALKING,RL,-206.518,177.0,-220.0,-179.046,177.0,-219.743,43.349,38.397,-53.556,-56.965
4.0417,WALKING,FR,149.375,-177.0,-220.0,151.926,-176.866,-220.32,43.033,43.096,-51.842,-51.798
4.0417,WALKING,FL,192.232,177.0,-220.0,196.031,177.154,-219.277,35.519,34.589,-57.587,-58.239
4.0417,WALKING,RR,-166.518,-177.0,-220.0,-162.591,-177.008,-219.217,35.547,34.63,-57.632,-58.293
4.0417,WALKING,RL,-209.375,177.0,-220.0,-206.673,176.972,-219.405,43.481,43.641,-52.587,-52.708
4.0625,WALKING,FR,149.375,-177.0,-220.0,148.769,-176.967,-219.331,42.975,42.996,-51.777,-51.725
4.0625,WALKING,FL,189.375,177.0,-220.0,192.157,177.039,-219.092,35.993,35.559,-57.156,-57.364
4.0625,WALKING,RR,-169.375,-177.0,-220.0,-166.361,-177.017,-219.935,36.041,35.619,-57.25,-57.499
4.0625,WALKING,RL,-209.375,177.0,-220.0,-210.011,176.977,-219.672,43.226,43.309,-52.18,-52.217
4.0833,WALKING,FR,155.847,-177.0,-213.112,149.296,-177.001,-220.115,42.868,42.969,-54.004,-51.803
4.0833,WALKING,FL,186.518,177.0,-220.0,189.277,176.999,-220.014,36.655,36.108,-57.024,-57.306
4.0833,WALKING,RR,-172.232,-177.0,-220.0,-169.63,-177.002,-219.913,36.699,36.188,-57.105,-57.406
4.0833,WALKING,RL,-202.903,177.0,-213.112,-209.476,176.998,-219.859,43.012,43.142,-54.234,-52.08
4.1042,WALKING,FR,164.419,-177.0,-208.52,155.599,-177.01,-218.315,43.633,43.783,-58.762,-55.818
4.1042,WALKING,FL,183.661,177.0,-220.0,185.937,176.99,-220.103,37.278,36.785,-56.828,-57.068
4.1042,WALKING,RR,-175.089,-177.0,-220.0,-172.304,-177.003,-219.87,37.371,36.858,-57.008,-57.33
4.1042,WALKING,RL,-194.331,177.0,-208.52,-203.125,176.997,-218.083,43.702,43.868,-58.871,-55.954
4.1208,WALKING,FR,174.25,-177.0,-206.224,163.368,-177.012,-215.146,44.008,44.628,-63.575,-60.686
4.1208,WALKING,FL,180.804,177.0,-220.0,183.375,176.99,-220.102,37.895,37.378,-56.624,-56.882
4.1208,WALKING,RR,-177.946,-177.0,-220.0,-174.96,-177.009,-219.791,38.041,37.493,-56.878,-57.24
4.1208,WALKING,RL,-184.5,177.0,-206.224,-195.388,176.989,-214.771,44.041,44.671,-63.625,-60.749
4.1417,WALKING,FR,184.5,-177.0,-206.224,175.038,-177.03,-210.302,43.957,45.256,-67.866,-66.12
4.1417,WALKING,FL,177.946,177.0,-220.0,179.951,176.974,-220.096,38.512,38.032,-56.419,-56.672
4.1417,WALKING,RR,-180.804,-177.0,-220.0,-178.536,-177.015,-219.774,38.669,38.209,-56.668,-57.003
4.1417,WALKING,RL,-174.25,177.0,-206.224,-183.706,176.981,-209.98,43.966,45.268,-67.879,-66.138
4.1625,WALKING,FR,194.331,-177.0,-208.52,185.074,-177.022,-207.251,42.355,44.333,-69.452,-69.004
4.1625,WALKING,FL,175.089,177.0,-220.0,177.254,176.983,-220.076,39.097,38.633,-56.172,-56.439
4.1625,WALKING,RR,-183.661,-177.0,-220.0,-181.375,-177.012,-219.827,39.233,38.778,-56.381,-56.711
4.1625,WALKING,RL,-164.419,177.0,-208.52,-173.676,176.984,-207.035,42.357,44.336,-69.454,-69.007
4.1833,WALKING,FR,202.903,-177.0,-213.112,194.544,-177.014,-207.033,39.427,41.764,-68.276,-69.092
4.1833,WALKING,FL,172.232,177.0,-220.0,174.572,176.99,-220.058,39.649,39.213,-55.888,-56.151
4.1833,WALKING,RR,-186.518,-177.0,-220.0,-184.048,-177.018,-219.792,39.802,39.328,-56.104,-56.463
4.1833,WALKING,RL,-155.847,177.0,-213.112,-164.216,176.977,-206.805,39.424,41.761,-68.273,-69.088
4.2042,WALKING,FR,209.375,-177.0,-220.0,202.55,-177.021,-209.501,35.636,38.048,-64.645,-66.606
4.2042,WALKING,FL,169.375,177.0,-220.0,171.621,176.983,-220.05,40.191,39.729,-55.576,-55.865
4.2042,WALKING,RR,-189.375,-177.0,-220.0,-186.906,-177.009,-219.757,40.349,39.889,-55.794,-56.163
4.2042,WALKING,RL,-149.375,177.0,-220.0,-156.189,176.987,-209.336,35.632,38.041,-64.639,-66.597
4.2208,WALKING,FR,209.375,-177.0,-220.0,207.42,-177.013,-213.359,33.513,34.262,-61.402,-62.731
4.2208,WALKING,FL,166.518,177.0,-220.0,169.213,176.99,-219.967,40.746,40.254,-55.264,-55.592
4.2208,WALKING,RR,-192.232,-177.0,-220.0,-189.423,-177.009,-219.695,40.886,40.406,-55.47,-55.879
4.2208,WALKING,RL,-149.375,177.0,-220.0,-151.325,176.988,-213.073,33.508,34.254,-61.394,-62.719
4.2417,WALKING,FR,206.518,-177.0,-220.0,208.698,-177.353,-216.678,32.491,32.204,-58.667,-59.368
4.2417,WALKING,FL,163.661,177.0,-220.0,166.15,176.678,-219.94,41.243,40.815,-54.863,-55.178
4.2417,WALKING,RR,-195.089,-177.0,-220.0,-192.834,-177.017,-219.636,41.357,40.958,-55.043,-55.406
4.2417,WALKING,RL,-152.232,177.0,-220.0,-149.529,176.95,-217.785,32.521,32.218,-58.715,-59.445
4.2625,WALKING,FR,203.661,-177.0,-220.0,205.949,-176.962,-218.604,32.546,32.12,-57.592,-57.91
4.2625,WALKING,FL,160.804,177.0,-220.0,163.328,177.036,-219.887,41.72,41.276,-54.448,-54.795
4.2625,WALKING,RR,-197.946,-177.0,-220.0,-195.345,-176.964,-219.788,41.785,41.344,-54.551,-54.933
4.2625,WALKING,RL,-155.089,177.0,-220.0,-152.758,177.037,-219.818,32.592,32.179,-57.665,-58.003
4.2833,WALKING,FR,200.804,-177.0,-220.0,203.0,-176.931,-219.988,33.078,32.558,-57.261,-57.493
4.2833,WALKING,FL,157.946,177.0,-220.0,160.141,177.089,-219.584,42.169,41.756,-53.991,-54.341
4.2833,WALKING,RR,-200.804,-177.0,-220.0,-198.786,-176.744,-219.801,42.198,41.795,-54.037,-54.396
4.2833,WALKING,RL,-157.946,177.0,-220.0,-155.745,177.236,-219.736,33.075,32.571,-57.256,-57.476
4.3042,WALKING,FR,197.946,-177.0,-220.0,200.292,-177.0,-220.171,33.756,33.224,-57.157,-57.353
4.3042,WALKING,FL,155.089,177.0,-220.0,157.288,176.999,-219.726,42.582,42.174,-53.482,-53.845
4.3042,WALKING,RR,-203.661,-177.0,-220.0,-201.544,-177.005,-219.937,42.573,42.169,-53.467,-53.822
4.3042,WALKING,RL,-160.804,177.0,-220.0,-158.137,176.995,-220.044,33.803,33.235,-57.232,-57.479
4.3208,WALKING,FR,195.089,-177.0,-220.0,197.593,-176.994,-220.299,34.428,33.864,-57.042,-57.224
4.3208,WALKING,FL,152.232,177.0,-220.0,154.637,177.005,-219.745,42.991,42.578,-52.968,-53.362
4.3208,WALKING,RR,-206.518,-177.0,-220.0,-204.11,-177.001,-219.774,42.984,42.563,-52.957,-53.353
4.3208,WALKING,RL,-163.661,177.0,-220.0,-160.476,177.0,-219.962,34.559,33.916,-57.249,-57.562
4.3417,WALKING,FR,192.232,-177.0,-220.0,194.336,-176.997,-220.337,35.14,34.61,-56.99,-57.156
4.3417,WALKING,FL,149.375,177.0,-220.0,151.474,177.001,-219.515,43.355,42.979,-52.388,-52.779
4.3417,WALKING,RR,-209.375,-177.0,-220.0,-207.302,-177.007,-219.876,43.334,42.957,-52.355,-52.736
4.3417,WALKING,RL,-166.518,177.0,-220.0,-164.045,176.994,-219.979,35.307,34.778,-57.252,-57.519
4.3625,WALKING,FR,189.375,-177.0,-220.0,191.726,-177.0,-220.27,35.868,35.33,-56.959,-57.158
4.3625,WALKING,FL,149.375,177.0,-220.0,148.713,176.999,-219.524,43.212,43.316,-52.157,-52.173
4.3625,WALKING,RR,-209.375,-177.0,-220.0,-210.048,-177.006,-219.796,43.206,43.31,-52.147,-52.161
4.3625,WALKING,RL,-169.375,177.0,-220.0,-166.697,176.995,-219.938,36.018,35.47,-57.196,-57.493
4.3833,WALKING,FR,186.518,-177.0,-220.0,188.639,-177.0,-220.255,36.551,36.028,-56.86,-57.065
4.3833,WALKING,FL,155.847,177.0,-213.112,148.924,177.0,-219.868,43.002,43.139,-54.218,-52.054
4.3833,WALKING,RR,-202.903,-177.0,-213.112,-209.845,-176.996,-219.824,42.999,43.134,-54.213,-52.049
4.3833,WALKING,RL,-172.232,177.0,-220.0,-169.692,177.004,-219.906,36.707,36.202,-57.126,-57.429
4.4042,WALKING,FR,183.661,-177.0,-220.0,185.877,-176.992,-220.199,37.237,36.729,-56.763,-56.989
4.4042,WALKING,FL,164.419,177.0,-208.52,155.556,177.008,-218.151,43.702,43.864,-58.871,-55.955
4.4042,WALKING,RR,-194.331,-177.0,-208.52,-203.2,-176.998,-218.103,43.701,43.864,-58.869,-55.953
4.4042,WALKING,RL,-175.089,177.0,-220.0,-172.632,177.003,-219.887,37.365,36.879,-56.995,-57.298
4.4208,WALKING,FR,180.804,-177.0,-220.0,183.322,-176.991,-220.161,37.876,37.335,-56.594,-56.858
4.4208,WALKING,FL,174.25,177.0,-206.224,163.313,177.01,-215.009,44.046,44.678,-63.634,-60.76
4.4208,WALKING,RR,-184.5,-177.0,-206.224,-195.445,-176.993,-214.82,44.044,44.677,-63.63,-60.755
4.4208,WALKING,RL,-177.946,177.0,-220.0,-175.023,177.006,-219.799,38.033,37.495,-56.868,-57.221
4.4417,WALKING,FR,177.946,-177.0,-220.0,179.806,-176.987,-220.145,38.495,38.049,-56.393,-56.614
4.4417,WALKING,FL,184.5,177.0,-206.224,175.065,177.015,-210.185,43.974,45.278,-67.891,-66.155
4.4417,WALKING,RR,-174.25,-177.0,-206.224,-183.682,-176.992,-210.069,43.97,45.273,-67.885,-66.147
4.4417,WALKING,RL,-180.804,177.0,-220.0,-178.709,177.006,-219.855,38.635,38.201,-56.635,-56.926
4.4625,WALKING,FR,175.089,-177.0,-220.0,177.32,-176.991,-220.071,39.098,38.62,-56.177,-56.455
4.4625,WALKING,FL,194.331,177.0,-208.52,185.064,177.011,-207.151,42.362,44.343,-69.462,-69.019
4.4625,WALKING,RR,-164.419,-177.0,-208.52,-173.687,-176.995,-207.087,42.359,44.34,-69.458,-69.013
4.4625,WALKING,RL,-183.661,177.0,-220.0,-181.236,177.003,-219.824,39.229,38.753,-56.375,-56.716
4.4833,WALKING,FR,172.232,-177.0,-220.0,174.471,-176.994,-220.053,39.657,39.209,-55.902,-56.176
4.4833,WALKING,FL,202.903,177.0,-213.112,194.558,177.008,-206.925,39.43,41.768,-68.28,-69.099
4.4833,WALKING,RR,-155.847,-177.0,-213.112,-164.195,-176.996,-206.872,39.427,41.766,-68.277,-69.094
4.4833,WALKING,RL,-186.518,177.0,-220.0,-184.078,177.002,-219.793,39.799,39.327,-56.099,-56.454
4.5042,WALKING,FR,169.375,-177.0,-220.0,171.605,-176.999,-220.022,40.193,39.785,-55.579,-55.834
4.5042,WALKING,FL,209.375,177.0,-220.0,202.552,177.002,-209.41,35.638,38.05,-64.649,-66.612
4.5042,WALKING,RR,-149.375,-177.0,-220.0,-156.203,-176.998,-209.4,35.635,38.045,-64.643,-66.603
4.5042,WALKING,RL,-189.375,177.0,-220.0,-186.9,177.002,-219.772,40.34,39.875,-55.78,-56.148
4.5208,WALKING,FR,166.518,-177.0,-220.0,169.101,-176.998,-219.993,40.722,40.252,-55.237,-55.543
4.5208,WALKING,FL,209.375,177.0,-220.0,207.504,177.003,-213.213,33.515,34.264,-61.405,-62.735
4.5208,WALKING,RR,-149.375,-177.0,-220.0,-151.249,-176.998,-213.187,33.511,34.259,-61.399,-62.726
4.5208,WALKING,RL,-192.232,177.0,-220.0,-189.358,177.001,-219.755,40.866,40.368,-55.437,-55.845
4.5417,WALKING,FR,163.661,-177.0,-220.0,166.028,-176.82,-219.963,41.23,40.804,-54.841,-55.146
4.5417,WALKING,FL,206.518,177.0,-220.0,208.681,177.203,-217.045,32.491,32.205,-58.667,-59.367
4.5417,WALKING,RR,-152.232,-177.0,-220.0,-149.855,-177.009,-217.86,32.496,32.198,-58.676,-59.387
4.5417,WALKING,RL,-195.089,177.0,-220.0,-192.612,176.967,-219.895,41.378,40.962,-55.075,-55.459
4.5625,WALKING,FR,160.804,-177.0,-220.0,163.241,-177.029,-219.937,41.692,41.257,-54.403,-54.73
4.5625,WALKING,FL,203.661,177.0,-220.0,205.881,176.97,-218.745,32.55,32.124,-57.598,-57.918
4.5625,WALKING,RR,-155.089,-177.0,-220.0,-152.699,-177.029,-219.668,32.603,32.18,-57.682,-58.033
4.5625,WALKING,RL,-197.946,177.0,-220.0,-195.554,176.972,-219.785,41.781,41.357,-54.545,-54.914
4.5833,WALKING,FR,157.946,-177.0,-220.0,160.105,-177.003,-219.832,42.151,41.732,-53.962,-54.305
4.5833,WALKING,FL,200.804,177.0,-220.0,203.139,177.001,-219.989,33.076,32.554,-57.258,-57.488
4.5833,WALKING,RR,-157.946,-177.0,-220.0,-155.801,-177.034,-220.005,33.08,32.584,-57.264,-57.482
4.5833,WALKING,RL,-200.804,177.0,-220.0,-198.599,176.962,-219.86,42.212,41.806,-54.06,-54.428
4.6042,WALKING,FR,155.089,-177.0,-220.0,157.305,-177.003,-219.757,42.579,42.17,-53.477,-53.838
4.6042,WALKING,FL,197.946,177.0,-220.0,200.32,176.996,-220.164,33.757,33.221,-57.159,-57.358
4.6042,WALKING,RR,-160.804,-177.0,-220.0,-158.133,-176.998,-220.051,33.8,33.233,-57.227,-57.471
4.6042,WALKING,RL,-203.661,177.0,-220.0,-201.423,177.002,-219.849,42.599,42.188,-53.508,-53.881
4.6208,WALKING,FR,152.232,-177.0,-220.0,154.628,-177.005,-219.734,42.994,42.582,-52.973,-53.369
4.6208,WALKING,FL,195.089,177.0,-220.0,197.54,176.994,-220.31,34.424,33.865,-57.036,-57.213
4.6208,WALKING,RR,-163.661,-177.0,-220.0,-160.465,-177.0,-219.959,34.559,33.913,-57.25,-57.564
4.6208,WALKING,RL,-206.518,177.0,-220.0,-204.025,177.001,-219.734,43.009,42.581,-52.997,-53.41
4.6417,WALKING,FR,149.375,-177.0,-220.0,151.474,-177.005,-219.499,43.358,42.982,-52.392,-52.783
4.6417,WALKING,FL,192.232,177.0,-220.0,194.354,176.994,-220.341,35.137,34.603,-56.984,-57.151
4.6417,WALKING,RR,-166.518,-177.0,-220.0,-164.039,-176.996,-219.982,35.305,34.773,-57.25,-57.517
4.6417,WALKING,RL,-209.375,177.0,-220.0,-207.309,177.006,-219.867,43.344,42.97,-52.369,-52.752
4.6625,WALKING,FR,149.375,-177.0,-220.0,148.738,-176.999,-219.495,43.217,43.322,-52.165,-52.183
4.6625,WALKING,FL,189.375,177.0,-220.0,191.743,177.0,-220.292,35.862,35.323,-56.951,-57.147
4.6625,WALKING,RR,-169.375,-177.0,-220.0,-166.769,-176.995,-219.967,36.006,35.466,-57.178,-57.462
4.6625,WALKING,RL,-209.375,177.0,-220.0,-210.01,177.006,-219.825,43.205,43.306,-52.145,-52.159
4.6833,WALKING,FR,155.847,-177.0,-213.112,149.085,-177.007,-219.875,43.003,43.123,-54.22,-52.069
4.6833,WALKING,FL,186.518,177.0,-220.0,188.764,176.993,-220.247,36.556,36.025,-56.868,-57.081
4.6833,WALKING,RR,-172.232,-177.0,-220.0,-169.701,-177.004,-219.907,36.701,36.195,-57.112,-57.412
